time,Среднняя t,Минимальная t,Максимальная t,Суточная сумма осадков,Глубина снега,Скорость ветра,Среднее давление hPa,Относительная влажность в %
2020-05-02,9.4,2.1,15.7,0.0,0.0,4.9,1016.5,44.25
2020-05-03,16.1,9.9,24.4,0.0,0.0,5.2,1012.9,52.25
2020-05-04,15.2,12.1,19.3,0.0,0.0,3.0,1013.8,76.875
2020-05-05,16.4,12.8,21.1,0.0,0.0,2.8,1009.9,76.375
2020-05-06,15.8,13.0,19.9,0.0,0.0,3.9,1004.1,85.125
2020-05-07,14.9,11.8,18.8,0.0,0.0,3.7,1001.9,77.125
2020-05-08,10.5,8.2,13.0,0.0,0.0,4.2,1010.0,80.0
2020-05-09,11.5,8.9,14.4,0.0,0.0,6.2,1010.8,65.75
2020-05-10,13.3,10.1,16.7,0.0,0.0,10.1,1006.2,48.5
2020-05-11,15.6,9.3,20.7,0.0,0.0,3.8,1006.6,35.75
2020-05-12,18.1,13.6,24.6,0.0,0.0,6.2,997.2,51.75
2020-05-13,8.3,2.9,12.4,0.0,0.0,8.3,1007.3,56.25
2020-05-14,9.7,6.7,14.1,0.0,0.0,3.5,1011.6,50.5
2020-05-15,9.1,5.4,12.3,0.0,0.0,5.0,1010.2,51.625
2020-05-16,9.6,5.0,13.4,0.0,0.0,3.0,1010.7,55.25
2020-05-17,10.2,7.0,14.7,0.0,0.0,4.7,1010.6,64.125
2020-05-18,7.8,4.1,12.4,0.0,0.0,4.7,1005.8,76.625
2020-05-19,7.4,3.9,11.2,0.0,0.0,5.7,1010.2,68.125
2020-05-20,8.5,2.0,14.6,0.0,0.0,2.5,1007.6,67.625
2020-05-21,5.8,4.5,7.6,0.0,0.0,5.8,1008.2,81.25
2020-05-22,5.8,3.3,8.8,0.0,0.0,6.3,1012.7,83.875
2020-05-23,6.2,3.9,9.1,0.0,0.0,3.1,1019.6,84.75
2020-05-24,7.5,5.3,9.5,0.0,0.0,2.2,1019.3,85.375
2020-05-25,12.2,6.6,17.6,0.0,0.0,1.9,1022.3,68.0
2020-05-26,13.6,7.1,18.8,0.0,0.0,1.9,1027.7,64.625
2020-05-27,13.8,10.5,19.3,0.8,0.0,1.0,1024.5,69.375
2020-05-28,16.0,8.7,21.2,0.0,0.0,2.1,1023.0,60.125
2020-05-29,13.7,11.6,15.2,0.0,0.0,2.5,1017.7,91.0
2020-05-30,17.2,13.4,22.7,0.0,0.0,6.4,1012.2,83.625
2020-05-31,10.5,9.3,12.1,34.0,0.0,9.5,1011.0,89.375
2020-06-01,9.5,8.1,11.5,0.0,0.0,6.8,1013.5,85.75
2020-06-02,9.9,9.1,10.5,4.1,0.0,5.2,1014.8,82.125
2020-06-03,11.8,9.3,13.5,13.0,0.0,4.0,1010.8,94.75
2020-06-04,14.3,12.7,17.3,0.0,0.0,3.0,1003.5,90.75
2020-06-05,14.4,9.8,19.3,0.0,0.0,3.8,1009.6,77.625
2020-06-06,16.7,10.5,20.9,0.0,0.0,2.5,1012.5,77.25
2020-06-07,20.7,16.0,27.0,0.0,0.0,1.5,1015.9,75.75
2020-06-08,22.5,16.5,29.0,0.0,0.0,2.1,1017.8,69.125
2020-06-09,23.2,17.8,28.3,0.0,0.0,3.3,1018.6,64.5
2020-06-10,22.9,17.7,28.4,0.0,0.0,2.1,1018.4,71.875
2020-06-11,23.5,15.9,30.0,0.0,0.0,1.8,1016.7,67.25
2020-06-12,20.0,17.0,23.9,0.0,0.0,3.8,1016.1,78.0
2020-06-13,13.8,10.5,17.3,0.0,0.0,5.3,1019.6,76.625
2020-06-14,16.3,10.9,21.7,0.0,0.0,5.4,1022.6,56.25
2020-06-15,19.1,14.3,23.0,0.0,0.0,4.4,1021.9,50.25
2020-06-16,22.4,16.6,29.3,0.0,0.0,1.8,1018.3,58.375
2020-06-17,24.5,17.8,30.6,0.0,0.0,1.3,1017.0,51.25
2020-06-18,23.6,17.8,29.2,0.0,0.0,1.8,1016.8,75.75
2020-06-19,23.6,18.3,29.6,0.0,0.0,1.8,1016.1,76.125
2020-06-20,22.8,19.3,27.6,0.0,0.0,2.7,1014.4,70.375
2020-06-21,15.0,11.3,20.1,29.0,0.0,4.4,1017.6,74.375
2020-06-22,17.3,9.5,22.9,0.0,0.0,2.2,1018.0,58.625
2020-06-23,18.3,13.4,23.5,0.0,0.0,1.6,1017.1,61.25
2020-06-24,20.3,14.1,25.4,0.0,0.0,6.4,1020.8,52.0
2020-06-25,20.2,13.0,27.7,0.0,0.0,3.3,1023.9,57.875
2020-06-26,21.1,15.9,25.7,0.0,0.0,2.8,1024.2,63.375
2020-06-27,24.0,18.0,28.9,0.0,0.0,4.0,1016.1,55.0
2020-06-28,22.0,17.8,27.3,0.0,0.0,2.7,1009.7,60.625
2020-06-29,17.5,14.4,20.1,0.0,0.0,4.5,1011.1,53.625
2020-06-30,18.3,11.4,23.0,0.0,0.0,4.1,1009.7,51.375
2020-07-01,19.9,16.5,24.5,0.0,0.0,3.0,1007.1,63.75
2020-07-02,20.0,14.4,24.8,0.0,0.0,1.6,1010.9,81.625
2020-07-03,21.3,16.6,27.5,0.0,0.0,1.9,1012.5,81.0
2020-07-04,21.7,17.5,25.8,3.0,0.0,1.2,1012.4,81.75
2020-07-05,21.8,17.9,25.5,0.0,0.0,0.8,1011.5,74.625
2020-07-06,23.6,17.8,28.3,0.0,0.0,1.6,1009.7,65.875
2020-07-07,23.8,18.1,30.2,0.0,0.0,2.8,1007.3,69.25
2020-07-08,21.2,16.6,26.2,0.0,0.0,3.3,1003.8,79.25
2020-07-09,15.9,12.7,20.0,0.0,0.0,4.7,1011.6,76.0
2020-07-10,17.6,11.4,21.7,0.0,0.0,1.7,1019.3,60.0
2020-07-11,21.6,15.6,27.5,0.0,0.0,3.4,1018.3,56.57142857142857
2020-07-12,22.1,17.0,28.6,0.0,0.0,2.4,1015.6,71.875
2020-07-13,18.9,14.1,24.9,0.0,0.0,4.6,1010.9,79.375
2020-07-14,16.6,15.7,18.6,14.0,0.0,9.4,1007.8,89.0
2020-07-15,17.7,16.3,21.1,7.9,0.0,4.8,1000.8,85.375
2020-07-16,15.3,14.8,17.3,9.9,0.0,2.7,1005.0,91.25
2020-07-17,15.8,14.1,17.9,0.0,0.0,2.3,1012.6,83.0
2020-07-18,16.6,13.7,19.4,0.0,0.0,3.4,1017.7,81.375
2020-07-19,17.8,14.0,20.8,0.0,0.0,3.0,1017.0,78.0
2020-07-20,17.7,14.7,22.7,0.0,0.0,2.0,1013.0,84.375
2020-07-21,17.9,15.8,21.5,0.0,0.0,3.0,1007.0,88.625
2020-07-22,17.4,15.1,19.6,0.0,0.0,3.3,1004.9,81.875
2020-07-23,15.0,12.1,19.1,0.0,0.0,3.1,1008.6,71.5
2020-07-24,14.6,9.6,18.9,0.0,0.0,2.0,1012.8,72.625
2020-07-25,16.4,9.1,21.7,0.0,0.0,1.3,1017.9,66.625
2020-07-26,18.5,13.0,23.4,0.0,0.0,1.2,1019.0,68.625
2020-07-27,19.5,15.6,24.8,0.0,0.0,1.9,1019.9,83.375
2020-07-28,21.8,16.0,27.7,0.0,0.0,1.9,1018.0,71.625
2020-07-29,21.2,18.0,28.9,4.8,0.0,2.2,1013.6,67.375
2020-07-30,19.2,16.0,22.5,0.0,0.0,3.7,1011.1,70.75
2020-07-31,15.7,12.8,20.2,0.0,0.0,2.9,1007.7,76.5
2020-08-01,15.9,11.8,20.8,0.0,0.0,2.6,1004.7,78.5
2020-08-02,15.9,13.1,19.2,0.0,0.0,6.8,1009.1,67.75
2020-08-03,17.2,12.0,21.5,0.0,0.0,1.3,1015.5,66.0
2020-08-04,19.4,12.3,25.1,0.0,0.0,1.5,1018.7,62.0
2020-08-05,20.6,13.9,26.5,0.0,0.0,1.5,1020.1,61.875
2020-08-06,21.1,15.6,27.2,0.0,0.0,2.8,1021.8,68.125
2020-08-07,20.2,15.1,24.0,0.0,0.0,5.1,1024.9,61.75
2020-08-08,19.6,14.2,24.1,0.0,0.0,3.8,1022.1,70.625
2020-08-09,19.5,15.8,24.4,0.0,0.0,5.0,1017.1,67.375
2020-08-10,19.7,13.2,25.9,0.0,0.0,2.0,1015.3,69.5
2020-08-11,16.9,13.4,19.1,0.0,0.0,5.4,1013.7,70.25
2020-08-12,14.2,12.1,17.1,0.0,0.0,5.2,1013.2,80.625
2020-08-13,13.3,11.9,14.5,0.0,0.0,7.5,1013.1,91.25
2020-08-14,13.4,10.9,15.6,0.0,0.0,6.3,1016.1,76.5
2020-08-15,14.4,9.9,18.5,0.0,0.0,2.3,1017.0,74.125
2020-08-16,17.2,12.0,21.8,0.0,0.0,1.6,1012.7,77.25
2020-08-17,18.7,14.7,22.3,0.0,0.0,4.4,1009.7,70.625
2020-08-18,15.4,10.6,19.9,0.0,0.0,3.4,1012.3,67.875
2020-08-19,15.4,10.4,20.4,0.0,0.0,1.5,1013.2,72.5
2020-08-20,16.0,10.6,21.0,0.0,0.0,1.8,1016.3,62.875
2020-08-21,15.8,9.1,22.4,0.0,0.0,1.9,1019.4,69.375
2020-08-22,17.9,11.4,24.3,0.0,0.0,2.8,1019.7,70.5
2020-08-23,18.8,12.0,24.9,0.0,0.0,1.0,1016.0,68.5
2020-08-24,18.4,14.4,22.7,0.0,0.0,2.0,1010.7,68.875
2020-08-25,19.1,14.4,24.4,0.0,0.0,0.9,1012.5,73.875
2020-08-26,16.5,13.1,18.8,0.0,0.0,1.8,1006.1,91.5
2020-08-27,16.0,11.0,20.8,0.0,0.0,1.7,1007.2,75.125
2020-08-28,16.7,14.3,19.4,0.0,0.0,0.5,1003.9,84.375
2020-08-29,15.3,12.6,19.2,0.0,0.0,2.2,1012.2,81.75
2020-08-30,18.0,12.1,23.3,0.0,0.0,1.9,1014.2,80.375
2020-08-31,23.2,17.3,30.2,0.0,0.0,2.8,1009.7,58.0
2020-09-01,19.4,14.3,24.0,0.0,0.0,3.9,1013.4,65.125
2020-09-02,15.3,11.1,19.9,0.0,0.0,3.6,1026.6,70.875
2020-09-03,17.3,12.1,23.1,0.0,0.0,4.3,1027.9,61.375
2020-09-04,18.2,13.6,22.5,0.0,0.0,3.6,1023.4,47.125
2020-09-05,17.8,15.0,21.3,0.0,0.0,3.0,1019.8,49.875
2020-09-06,18.6,11.7,24.7,0.0,0.0,1.8,1017.9,57.75
2020-09-07,18.1,12.6,24.2,0.0,0.0,0.7,1018.3,74.25
2020-09-08,14.9,10.7,19.5,0.0,0.0,2.3,1013.9,73.375
2020-09-09,12.5,10.7,15.0,0.0,0.0,2.8,1008.9,86.875
2020-09-10,13.4,10.3,15.6,0.0,0.0,3.7,1006.6,87.75
2020-09-11,12.1,9.2,15.2,0.0,0.0,5.4,1012.6,71.75
2020-09-12,13.1,7.7,17.3,0.0,0.0,1.4,1022.8,65.625
2020-09-13,14.0,10.3,18.0,0.0,0.0,3.4,1017.4,69.625
2020-09-14,12.4,8.9,15.6,0.0,0.0,4.3,1016.3,75.875
2020-09-15,12.7,9.4,17.0,0.0,0.0,4.4,1018.4,75.0
2020-09-16,11.4,6.2,16.0,0.0,0.0,2.3,1022.5,71.625
2020-09-17,15.3,10.3,21.9,0.0,0.0,4.0,1008.1,77.25
2020-09-18,8.8,8.2,13.5,9.9,0.0,3.9,1004.4,86.125
2020-09-19,9.6,6.4,14.1,0.0,0.0,6.2,1011.3,78.625
2020-09-20,9.1,6.5,11.8,0.0,0.0,6.3,1016.3,71.125
2020-09-21,10.4,6.1,14.0,0.0,0.0,4.0,1016.3,77.25
2020-09-22,14.8,11.0,20.1,0.0,0.0,3.9,1013.7,70.125
2020-09-23,15.0,8.6,21.4,0.0,0.0,1.1,1016.3,78.25
2020-09-24,14.6,8.4,21.9,0.0,0.0,0.6,1018.4,81.25
2020-09-25,14.6,7.7,22.2,0.0,0.0,2.0,1019.5,75.875
2020-09-26,14.6,9.6,21.0,0.0,0.0,3.5,1021.3,67.875
2020-09-27,13.9,10.3,18.1,0.0,0.0,4.2,1025.2,56.0
2020-09-28,10.6,8.8,13.7,0.0,0.0,4.5,1026.6,65.125
2020-09-29,12.7,9.4,16.8,0.0,0.0,3.2,1025.6,62.25
2020-09-30,12.0,5.1,18.0,0.0,0.0,3.4,1024.4,61.25
2020-10-01,12.4,5.8,17.5,0.0,0.0,3.9,1026.1,65.875
2020-10-02,11.9,5.4,19.5,0.0,0.0,2.8,1028.1,68.5
2020-10-03,12.1,6.9,18.6,0.0,0.0,2.2,1030.1,74.125
2020-10-04,12.3,5.7,19.2,0.0,0.0,2.8,1030.6,68.0
2020-10-05,13.6,9.5,19.2,0.0,0.0,3.1,1030.1,58.5
2020-10-06,13.7,8.2,19.3,0.0,0.0,3.1,1024.8,50.125
2020-10-07,13.9,9.9,16.8,0.0,0.0,3.9,1021.7,45.0
2020-10-08,14.1,11.8,16.4,0.0,0.0,3.8,1023.6,50.25
2020-10-09,11.1,9.4,13.5,0.0,0.0,2.5,1023.6,59.75
2020-10-10,11.7,9.6,16.0,0.0,0.0,0.9,1022.9,81.0
2020-10-11,10.2,6.1,13.4,0.0,0.0,2.1,1021.1,72.5
2020-10-12,11.4,9.1,12.7,0.0,0.0,0.9,1017.6,85.625
2020-10-13,13.3,10.1,16.5,0.0,0.0,0.9,1018.4,86.75
2020-10-14,13.1,8.8,18.0,0.0,0.0,1.1,1016.3,87.5
2020-10-15,12.9,10.4,14.8,0.0,0.0,2.9,1011.7,73.625
2020-10-16,6.5,2.7,11.3,0.0,0.0,3.0,1013.2,83.375
2020-10-17,3.5,2.2,4.9,0.0,0.0,1.4,1020.2,77.875
2020-10-18,4.2,1.5,7.9,0.0,0.0,4.9,1003.4,94.375
2020-10-19,4.4,2.2,6.0,0.0,0.0,4.6,1009.6,80.375
2020-10-20,3.2,1.9,4.6,0.0,0.0,5.3,1013.2,81.5
2020-10-21,2.2,0.8,3.5,0.0,0.0,2.4,1021.5,81.75
2020-10-22,4.8,2.5,6.6,6.9,0.0,2.5,1015.6,91.875
2020-10-23,11.4,6.6,14.3,8.9,0.0,5.0,1004.6,85.75
2020-10-24,9.8,8.2,11.5,0.0,0.0,3.4,1007.6,83.125
2020-10-25,7.7,3.9,9.1,0.0,0.0,2.2,1013.2,83.875
2020-10-26,8.8,6.1,11.4,0.0,0.0,1.0,1023.2,79.75
2020-10-27,8.0,5.5,10.9,0.0,0.0,3.5,1026.7,77.25
2020-10-28,7.8,5.7,10.4,0.0,0.0,4.0,1024.0,75.75
2020-10-29,7.0,4.3,8.9,0.0,0.0,2.8,1022.5,81.5
2020-10-30,5.0,3.0,5.9,0.0,0.0,2.0,1017.8,79.25
2020-10-31,6.2,4.4,8.0,0.0,0.0,2.1,1020.4,84.25
2020-11-01,5.2,4.0,6.9,1.0,0.0,3.9,1024.5,85.375
2020-11-02,5.8,3.9,6.6,2.0,0.0,3.5,1023.2,95.25
2020-11-03,7.2,5.8,8.6,0.5,0.0,3.2,1025.0,91.5
2020-11-04,8.6,7.8,9.6,0.0,0.0,2.2,1027.7,84.625
2020-11-05,7.4,6.6,8.7,3.3,0.0,5.0,1020.7,83.0
2020-11-06,6.5,5.7,7.3,4.6,0.0,7.8,1009.4,79.0
2020-11-07,7.3,4.4,9.9,0.0,0.0,7.5,1014.3,71.875
2020-11-08,7.1,4.3,10.0,5.3,0.0,6.2,1013.7,87.0
2020-11-09,1.1,-1.2,2.4,0.0,0.0,5.5,1023.0,82.75
2020-11-10,2.8,1.4,3.6,0.5,0.0,7.1,1024.8,78.875
2020-11-11,1.0,0.2,2.2,0.0,0.0,5.0,1030.5,74.5
2020-11-12,0.7,-2.9,3.0,0.0,0.0,2.1,1032.0,89.125
2020-11-13,3.2,2.5,4.4,0.3,0.0,1.1,1032.0,89.5
2020-11-14,1.9,0.4,3.4,0.0,0.0,1.1,1029.9,91.375
2020-11-15,1.1,0.3,1.5,0.0,0.0,4.3,1030.8,87.375
2020-11-16,-1.6,-3.5,0.8,0.0,0.0,6.4,1035.4,80.25
2020-11-17,-5.2,-7.1,-3.5,0.0,0.0,6.9,1039.6,69.0
2020-11-18,-2.8,-5.3,-1.1,0.5,0.0,7.0,1035.4,75.75
2020-11-19,0.4,-2.6,1.2,4.1,10.0,7.2,1023.9,93.25
2020-11-20,0.4,-0.4,1.0,4.1,0.0,6.3,1018.4,89.625
2020-11-21,0.2,-0.4,0.9,0.5,51.0,1.1,1027.6,90.625
2020-11-22,-1.6,-2.2,-0.4,3.0,41.0,4.6,1021.6,85.0
2020-11-23,0.1,-2.2,2.3,4.6,99.0,3.0,1010.2,93.75
2020-11-24,2.2,1.4,3.2,4.1,41.0,2.9,1008.9,93.875
2020-11-25,1.2,0.2,2.2,0.8,10.0,2.0,1014.9,90.125
2020-11-26,0.3,-1.1,1.5,4.1,10.0,2.2,1018.6,87.625
2020-11-27,1.6,0.0,2.2,1.0,10.0,3.2,1010.7,90.5
2020-11-28,1.5,0.3,2.0,2.3,0.0,2.2,1021.1,94.125
2020-11-29,2.2,0.8,3.1,2.0,0.0,7.2,1028.1,93.625
2020-11-30,1.2,0.4,3.1,1.5,0.0,9.0,1029.3,90.625
2020-12-01,-1.2,-2.0,0.2,2.5,20.0,6.0,1031.8,91.875
2020-12-02,-3.6,-5.8,-1.7,0.0,30.0,3.3,1036.7,86.75
2020-12-03,-6.1,-8.0,-4.5,0.0,20.0,4.1,1035.0,83.125
2020-12-04,-4.2,-5.1,-3.2,1.0,30.0,6.5,1034.8,85.5
2020-12-05,-4.9,-6.7,-3.4,0.0,30.0,6.1,1038.4,74.875
2020-12-06,-6.1,-8.8,-2.8,0.0,30.0,2.5,1043.2,63.5
2020-12-07,-7.3,-9.3,-4.1,0.0,20.0,1.7,1045.0,77.5
2020-12-08,-8.7,-10.6,-4.9,0.0,20.0,1.9,1043.6,81.25
2020-12-09,-9.1,-12.2,-4.0,0.0,20.0,2.0,1042.2,81.5
2020-12-10,-8.5,-12.6,-5.6,0.0,20.0,2.5,1038.4,77.0
2020-12-11,-7.3,-9.7,-4.4,0.0,20.0,2.6,1034.2,75.5
2020-12-12,-9.0,-11.1,-7.1,0.0,20.0,3.0,1032.5,77.25
2020-12-13,-5.8,-9.4,-4.7,2.5,30.0,5.2,1029.5,82.125
2020-12-14,-5.3,-5.8,-3.7,0.0,51.0,5.1,1026.2,86.25
2020-12-15,-4.1,-5.8,-3.3,5.3,99.0,1.2,1022.3,90.75
2020-12-16,-2.9,-4.4,-1.0,0.0,99.0,1.2,1024.0,92.125
2020-12-17,0.9,-1.6,2.0,2.3,119.0,5.0,1019.1,92.125
2020-12-18,-0.5,-2.1,1.8,0.0,79.0,3.7,1026.2,81.5
2020-12-19,-2.2,-2.5,-1.5,1.8,89.0,4.9,1027.6,92.5
2020-12-20,-0.6,-2.7,1.1,0.5,99.0,3.4,1030.4,93.625
2020-12-21,1.3,0.5,1.9,0.0,79.0,3.1,1032.2,91.625
2020-12-22,-1.7,-3.9,1.3,0.0,61.0,3.3,1030.6,92.25
2020-12-23,-4.1,-6.5,-2.0,0.0,61.0,5.9,1023.5,82.0
2020-12-24,-4.9,-7.5,-2.9,1.5,71.0,4.9,1018.6,85.875
2020-12-25,-3.5,-5.1,-1.8,8.9,99.0,9.1,1008.1,91.625
2020-12-26,-0.9,-4.3,0.2,2.0,140.0,4.2,1006.2,88.25
2020-12-27,-5.6,-8.8,-1.5,1.0,140.0,4.2,1018.5,78.625
2020-12-28,-7.4,-9.9,-5.6,0.0,140.0,2.1,1032.1,87.25
2020-12-29,-6.5,-10.5,-4.5,0.0,130.0,7.0,1027.6,87.0
2020-12-30,-3.5,-5.2,-2.4,1.0,140.0,5.8,1022.6,92.25
2020-12-31,-2.1,-4.5,0.5,0.5,140.0,6.5,1019.9,96.25
2021-01-01,-0.3,-1.5,0.6,5.1,109.0,7.3,1018.2,95.375
2021-01-02,-0.1,-0.8,0.8,6.1,119.0,4.7,1017.5,96.25
2021-01-03,0.3,-0.6,1.0,0.5,160.0,2.7,1027.6,88.0
2021-01-04,-0.7,-1.6,8.0,2.0,150.0,3.6,1023.4,93.5
2021-01-05,-1.7,-2.1,-0.6,0.3,180.0,3.8,1023.1,93.625
2021-01-06,-3.5,-3.9,-2.9,0.8,170.0,2.2,1024.9,87.75
2021-01-07,-4.9,-5.5,-4.4,4.3,211.0,1.8,1021.4,87.625
2021-01-08,-4.2,-5.4,-2.7,0.5,211.0,3.7,1014.9,91.625
2021-01-09,-6.0,-6.4,-4.2,1.3,211.0,5.2,1014.4,90.25
2021-01-10,-8.2,-9.1,-6.6,1.3,221.0,6.6,1016.4,87.5
2021-01-11,-8.4,-9.5,-7.3,0.5,211.0,1.7,1021.3,87.25
2021-01-12,-10.3,-11.4,-9.0,0.8,211.0,1.6,1022.2,86.375
2021-01-13,-12.0,-13.4,-10.2,0.3,239.0,4.7,1021.4,85.25
2021-01-14,-13.8,-15.4,-12.3,10.9,340.0,6.5,1008.7,87.625
2021-01-15,-15.3,-18.6,-13.3,0.0,340.0,2.2,1011.5,81.625
2021-01-16,-16.1,-17.3,-15.2,9.9,330.0,7.2,1008.1,84.375
2021-01-17,-19.7,-21.2,-16.7,1.0,399.0,4.9,1014.8,80.375
2021-01-18,-17.1,-23.6,-14.9,0.0,381.0,0.3,1020.2,83.625
2021-01-19,-13.6,-17.5,-11.9,0.3,361.0,0.4,1018.2,84.125
2021-01-20,-8.4,-12.2,-5.5,0.8,351.0,1.9,1019.1,81.875
2021-01-21,-10.7,-13.8,-9.4,4.1,340.0,1.8,1016.4,83.125
2021-01-22,-4.1,-9.4,-0.3,1.0,371.0,1.8,1011.7,91.625
2021-01-23,0.8,-1.4,1.9,0.0,361.0,2.9,1010.6,93.625
2021-01-24,1.2,0.2,3.2,0.0,330.0,4.4,1013.1,98.0
2021-01-25,2.1,0.9,3.3,0.5,279.0,8.4,1012.8,81.875
2021-01-26,1.0,-0.4,2.3,0.5,239.0,8.8,1008.7,90.875
2021-01-27,1.7,0.1,2.1,0.0,221.0,7.6,1005.0,71.5
2021-01-28,0.2,-1.3,0.9,5.3,221.0,3.0,1005.5,89.375
2021-01-29,0.1,-0.4,1.4,2.8,259.0,7.9,996.5,88.125
2021-01-30,-2.6,-3.2,-1.6,3.0,269.0,6.1,994.3,81.0
2021-01-31,-3.7,-4.5,-3.0,4.1,300.0,3.8,995.2,87.5
2021-02-01,-2.8,-4.1,-0.4,0.3,310.0,5.0,1008.2,75.25
2021-02-02,-7.7,-11.5,-3.1,0.0,300.0,0.7,1017.4,87.875
2021-02-03,-6.1,-9.5,-3.0,1.0,290.0,3.6,1012.6,88.375
2021-02-04,-2.9,-5.4,-0.2,4.1,310.0,3.1,1004.8,86.875
2021-02-05,-10.3,-11.9,13.9,3.3,330.0,7.7,1010.0,79.75
2021-02-06,-15.3,-16.8,9.6,0.0,320.0,7.3,1010.6,71.25
2021-02-07,-13.9,-18.3,-11.3,0.5,310.0,6.1,1014.0,76.25
2021-02-08,-14.4,-19.3,-9.8,0.3,310.0,3.2,1021.7,76.625
2021-02-09,-14.7,-18.8,-12.1,2.0,300.0,2.9,1022.3,83.5
2021-02-10,-13.5,-14.7,-11.5,0.0,340.0,4.1,1017.3,82.75
2021-02-11,-14.4,-16.6,-12.3,0.0,0.0,3.2,1019.2,85.125
2021-02-12,-14.7,-15.6,-13.8,0.0,0.0,8.8,1016.4,84.25
2021-02-13,-13.3,-15.4,-12.6,0.0,0.0,9.2,1007.3,85.125
2021-02-14,-13.7,-15.7,-11.5,1.8,589.0,8.1,1010.6,75.25
2021-02-15,-16.3,-18.6,-12.9,0.0,569.0,4.4,1024.6,73.375
2021-02-16,-14.7,-22.2,-11.2,1.0,551.0,3.0,1022.8,78.875
2021-02-17,-11.3,-12.9,-7.1,1.5,579.0,2.6,1015.6,83.375
2021-02-18,-15.8,-19.2,-12.7,0.0,569.0,3.2,1022.9,81.125
2021-02-19,-15.8,-18.4,-10.1,0.0,551.0,2.6,1024.1,69.0
2021-02-20,-12.3,-18.2,-6.7,0.0,0.0,0.5,1026.7,80.75
2021-02-21,-7.9,-10.9,-5.8,0.0,0.0,2.7,1021.9,86.75
2021-02-22,-13.9,-18.1,-8.2,1.0,559.0,4.7,1029.5,80.5
2021-02-23,-19.2,-24.5,-15.9,0.0,559.0,1.6,1045.3,62.875
2021-02-24,-14.3,-16.9,-12.1,2.0,541.0,4.7,1036.7,71.75
2021-02-25,-1.9,-12.7,2.6,7.1,569.0,3.9,1016.4,93.125
2021-02-26,4.3,2.1,6.4,1.5,541.0,6.4,1005.9,89.125
2021-02-27,0.3,-1.9,4.0,1.0,450.0,8.5,1007.7,78.875
2021-02-28,0.1,-1.0,2.1,0.8,450.0,3.8,1016.1,81.25
2021-03-01,1.1,-1.7,4.5,0.0,439.0,3.4,1021.1,79.625
2021-03-02,3.3,1.0,5.4,0.5,429.0,7.2,1009.9,70.875
2021-03-03,0.8,-2.4,3.4,0.3,419.0,6.5,1013.5,64.125
2021-03-04,0.9,-2.5,2.5,1.5,409.0,5.2,1003.7,74.875
2021-03-05,-4.2,-7.0,-1.1,1.0,391.0,4.3,1006.5,70.125
2021-03-06,-6.8,-11.0,-3.8,0.0,399.0,3.0,1015.3,77.125
2021-03-07,-4.9,-7.9,-1.9,3.8,399.0,5.9,999.1,81.625
2021-03-08,-6.7,-8.5,-4.9,3.6,480.0,6.5,1001.0,76.875
2021-03-09,-12.9,-14.4,-10.3,0.0,480.0,6.4,1016.8,71.125
2021-03-10,-16.7,-21.3,-12.3,0.0,470.0,5.1,1027.6,59.375
2021-03-11,-12.2,-20.7,-5.9,0.0,460.0,1.6,1030.3,51.625
2021-03-12,-9.0,-14.8,-4.7,0.0,450.0,7.8,1020.9,48.75
2021-03-13,-3.8,-7.6,-1.4,3.0,439.0,7.3,1012.7,80.875
2021-03-14,0.7,-2.2,2.7,3.3,460.0,6.2,1009.3,89.375
2021-03-15,2.6,1.8,4.0,4.1,429.0,4.9,1008.8,88.5
2021-03-16,1.6,-0.4,3.3,1.0,409.0,2.7,1015.6,92.5
2021-03-17,0.3,-1.0,2.6,0.0,381.0,3.2,1013.6,76.5
2021-03-18,0.6,-1.3,2.5,0.3,381.0,2.4,1009.2,83.375
2021-03-19,-0.3,-2.5,2.3,0.0,0.0,5.3,1013.3,77.25
2021-03-20,-2.5,-6.1,1.0,0.0,361.0,4.2,1016.2,66.0
2021-03-21,-1.2,-5.0,2.4,1.5,361.0,4.4,1003.6,72.5
2021-03-22,0.6,-1.2,3.1,1.5,361.0,4.4,1000.2,76.625
2021-03-23,-1.3,-4.2,1.8,0.0,0.0,5.4,1011.6,68.0
2021-03-24,-0.1,-8.2,6.8,0.0,351.0,2.2,1019.8,61.625
2021-03-25,4.6,-1.4,11.6,0.0,0.0,2.3,1017.2,55.25
2021-03-26,4.1,-2.1,9.8,0.0,310.0,2.7,1017.7,71.5
2021-03-27,4.5,0.3,9.6,0.0,0.0,3.9,1021.4,65.125
2021-03-28,4.3,-3.2,12.0,0.0,249.0,1.7,1026.7,61.0
2021-03-29,3.9,-3.4,8.5,0.0,211.0,3.8,1032.4,47.5
2021-03-30,3.9,0.2,8.0,1.0,191.0,4.9,1030.0,49.375
2021-03-31,4.7,1.9,7.5,7.4,170.0,5.4,1016.4,93.625
2021-04-01,6.5,4.4,8.1,0.0,0.0,3.4,1010.0,93.875
2021-04-02,2.8,0.5,4.1,0.0,0.0,3.4,1005.7,84.875
2021-04-03,2.3,-2.7,6.4,0.0,0.0,1.8,1007.7,80.625
2021-04-04,2.8,-2.0,6.2,0.0,0.0,2.8,1010.1,68.875
2021-04-05,4.9,0.2,8.2,0.0,0.0,4.5,1004.3,54.25
2021-04-06,6.8,2.3,11.4,0.0,0.0,6.1,1003.3,48.375
